,name,map_url,img_url,rating,total_review,address,city,category,about,keyword_category,latitude,longitude,id
1419,GURAME EMAK,https://www.google.com/maps/place/GURAME+EMAK/data=!4m7!3m6!1s0x2e698dfbefb8c57d:0xbafb4af577daeaa4!8m2!3d-6.2207173!4d106.9222857!16s%2Fg%2F11rg74tvcl!19sChIJfcW47_uNaS4RpOrad_VK-7o?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM6CD6cj4SVH7clv4YFNdZ8iBCgZH6Kqn12_wd-=w408-h305-k-no,4.6,77.0,"Jl. Buaran Raya No.15, Klender, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470",Kota Jakarta Timur,"{""manis"": ""4"", ""harga"": ""4"", ""masakannya"": ""4"", ""pedas"": ""3"", ""nasi"": ""3""}","{""opsi_layanan"": ""antar tanpa bertemu, pesan antar, bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda"", ""penawaran"": ""makanan halal"", ""pilihan_makan"": ""makan siang, makan malam"", ""fasilitas"": ""cocok untuk anak-anak"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi""}",['tempat makan'],-6.22072,106.922,1419
1420,Happy Day Juanda,https://www.google.com/maps/place/Happy+Day+Juanda/data=!4m7!3m6!1s0x2e69efd7eb9e17d3:0xba06af01bd41c02d!8m2!3d-6.1670218!4d106.8268986!16s%2Fg%2F1hc522y3n!19sChIJ0xee69fvaS4RLcBBvQGvBro?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPXPLFazswnkR8W6OKQSPSvR6bXn5YrhNXBYesI=w426-h240-k-no,4.4,7196.0,"Jl. Ir. H. Juanda No.19, RT.14/RW.4, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120",Kota Jakarta Pusat,"{""indonesian_food"": ""84"", ""western_food"": ""52"", ""nasi_goreng"": ""48"", ""dimsum"": ""43"", ""interior"": ""38"", ""sop_buntut"": ""15"", ""fettucini"": ""13"", ""nasi_bakar"": ""12"", ""arroz_al_horno"": ""11"", ""stasiun_juanda"": ""7""}","{""description"": ""restoran santai dengan berbagai masakan yang menawarkan pasta, piza, steak, dan ayam panggang."", ""opsi_layanan"": ""antar tanpa bertemu, pesan antar, bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""penawaran"": ""alkohol, bir, cepat saji, kopi, makanan halal, menu untuk anak-anak, pilihan menu sehat, pilihan menu vegetarian"", ""pilihan_makan"": ""sarapan, brunch, makan siang, makan malam, hidangan penutup, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, kursi tinggi, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""kartu debit, kartu kredit""}",['tempat makan'],-6.16702,106.827,1420
1421,HokBen - Buaran Plaza,https://www.google.com/maps/place/HokBen+-+Buaran+Plaza/data=!4m7!3m6!1s0x2e698cb70da78363:0xb737b11f697ab3d7!8m2!3d-6.217787!4d106.9244091!16s%2Fg%2F1wn7b3mn!19sChIJY4OnDbeMaS4R17N6aR-xN7c?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNiXilJVWC34ex4n4sOLeAy6JZ6AYD4x85MeHcz=w480-h240-k-no,4.5,801.0,"Buaran Plaza, Lantai Dasar No.37, Jl. Raden Intan Raya No.1, RW.14, Klender, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470",Kota Jakarta Timur,"{""kasir"": ""22"", ""pelayanan"": ""21"", ""namanya"": ""12"", ""pesan"": ""10"", ""anak"": ""8"", ""mall"": ""5"", ""standar"": ""5"", ""karyawan"": ""5"", ""fast_food"": ""5"", ""duduk"": ""5""}","{""opsi_layanan"": ""antar tanpa bertemu, pesan antar, bawa pulang, makan di tempat"", ""keunggulan"": ""pelayanan cepat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda"", ""penawaran"": ""cepat saji, hidangan organik, makanan halal, menu untuk anak-anak, pilihan menu sehat"", ""pilihan_makan"": ""makan siang, makan malam, hidangan penutup"", ""fasilitas"": ""cocok untuk anak-anak"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""kartu debit, kartu kredit""}",['tempat makan'],-6.21779,106.924,1421
1422,HUTAMA RESTO Rumah makan Pantai Drini,https://www.google.com/maps/place/HUTAMA+RESTO+Rumah+makan+Pantai+Drini/data=!4m7!3m6!1s0x2e7bba5d71cc462d:0xa4577c9388b3f9c7!8m2!3d-8.1363899!4d110.5788475!16s%2Fg%2F11bccgv45n!19sChIJLUbMcV26ey4Rx_mziJN8V6Q?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPsqBZqQFxsuPic5-FZXA0t7ZzLpfN7GwD1hKJK=w429-h240-k-no,4.3,336.0,"Jl. Drini Tim., Wonosobo, Banjarejo, Kec. Tanjungsari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881",Kabupaten Gunung Kidul,"{""luas"": ""27"", ""tempat_parkir"": ""9"", ""kamar"": ""7"", ""ikan_laut"": ""6"", ""wisata"": ""6"", ""sambel"": ""6"", ""makan_siang"": ""6"", ""bus"": ""5"", ""prasmanan"": ""5"", ""pelayanan"": ""5""}","{""opsi_layanan"": ""tempat duduk di area terbuka, pesan antar, bawa pulang, makan di tempat"", ""keunggulan"": ""musik live"", ""penawaran"": ""kopi, makanan halal, menu untuk anak-anak, pilihan menu vegetarian"", ""pilihan_makan"": ""sarapan, brunch, makan siang, makan malam, katering, hidangan penutup, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok, ramah keluarga"", ""perencanaan"": ""wajib reservasi, menerima reservasi"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-8.13639,110.579,1422
1423,Ingkung Ayam Jawa Sor Sawo,https://www.google.com/maps/place/Ingkung+Ayam+Jawa+Sor+Sawo/data=!4m7!3m6!1s0x2e7aff3744ed257d:0xcdf881f007b2f24a!8m2!3d-7.8914144!4d110.3021627!16s%2Fg%2F11bw4sz5pv!19sChIJfSXtRDf_ei4RSvKyB_CB-M0?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM8Mqy3ksNMIOvmjG3VuZZNHN6dbLCUnqFx5fSk=w408-h544-k-no,4.6,523.0,"Jl. Pajangan No.RT.03, Kalak Ijo, Guwosari, Kec. Pajangan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55751",Kabupaten Bantul,"{""keluarga"": ""26"", ""luas"": ""22"", ""gurih"": ""18"", ""sejuk"": ""16"", ""pohon"": ""12"", ""kangkung"": ""6"", ""lalapan"": ""6"", ""jalan_raya"": ""5"", ""terong"": ""5"", ""sawah"": ""5""}","{""opsi_layanan"": ""tempat duduk di area terbuka, antar tanpa bertemu, pesan antar, bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""penawaran"": ""hidangan larut malam, kopi, makanan halal, menu untuk anak-anak"", ""pilihan_makan"": ""brunch, makan siang, makan malam, katering, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-7.89141,110.302,1423
1424,Irwan Team Hair Design,https://www.google.com/maps/place/Irwan+Team+Hair+Design/data=!4m7!3m6!1s0x2e69f421b2ae4c15:0xa6b44187d2619bd0!8m2!3d-6.1948254!4d106.8195657!16s%2Fg%2F1tcwzyqw!19sChIJFUyusiH0aS4R0Jth0odBtKY?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMoIVs1QyGmKWChuHtDE9jaz-BkfYSkOnhellyx=w408-h544-k-no,4.9,776.0,"Grand Indonesia Lt.3 No.11-12, Jalan MH Thamrin No.1, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310",Kota Jakarta Pusat,"{""service"": ""57"", ""kerastase"": ""23"", ""hasil"": ""23"", ""gunting"": ""21"", ""terapis"": ""17"", ""mba"": ""15"", ""kasih"": ""7"", ""perm"": ""6"", ""harapan"": ""5"", ""spa"": ""5""}","{""aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""pembayaran"": ""kartu debit, pembayaran nfc dengan ponsel""}",['kegiatan'],-6.19483,106.82,1424
1425,Jagad Kuliner Hamizan,https://www.google.com/maps/place/Jagad+Kuliner+Hamizan/data=!4m7!3m6!1s0x2e7aff1667db7f37:0xd5a81605eca01137!8m2!3d-7.8993896!4d110.2969562!16s%2Fg%2F11l3msywy7!19sChIJN3_bZxb_ei4RNxGg7AUWqNU?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPU4g5C7fWNFv0Ii-5rML8XCmaWJ1Z24P-HZ55T=w408-h544-k-no,4.4,8.0,"gesikan 4, Wijirejo, Kec. Pandak, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55761",Kabupaten Bantul,{},"{""opsi_layanan"": ""antar tanpa bertemu, pesan antar, bawa pulang, makan di tempat"", ""penawaran"": ""hidangan larut malam, kopi, makanan halal, menu untuk anak-anak"", ""pilihan_makan"": ""makan siang, makan malam"", ""fasilitas"": ""cocok untuk anak-anak"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi""}",['tempat makan'],-7.89939,110.297,1425
1426,JEMPOL nDeso Pondok Makan,https://www.google.com/maps/place/JEMPOL+nDeso+Pondok+Makan/data=!4m7!3m6!1s0x2e7a55af26b3a41b:0x22ea167e0bb48616!8m2!3d-7.8847016!4d110.3450147!16s%2Fg%2F11j0hwy35t!19sChIJG6SzJq9Vei4RFoa0C34W6iI?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMUjgWLgNWIlVbwNEPqUIhV4Fulp1GMe_L8vPz1=w426-h240-k-no,4.5,282.0,"Jl. Cendrawasih, Area Sawah, Trirenggo, Kec. Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55714",Kabupaten Bantul,"{""harga"": ""34"", ""sawah"": ""17"", ""masakannya"": ""12"", ""keluarga"": ""11"", ""luas"": ""6"", ""mobil"": ""5"", ""pemandangan"": ""4"", ""pelayanan"": ""4"", ""angin"": ""3""}","{""opsi_layanan"": ""bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda"", ""penawaran"": ""kopi, makanan halal, menu untuk anak-anak"", ""pilihan_makan"": ""makan siang, makan malam, katering, hidangan penutup"", ""fasilitas"": ""cocok untuk anak-anak, toilet, wi-fi, wi-fi gratis"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok, ramah keluarga"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-7.8847,110.345,1426
1427,Joglomas Resto,https://www.google.com/maps/place/Joglomas+Resto/data=!4m7!3m6!1s0x2e7a57ddd3189069:0x8f4c450e05bf943e!8m2!3d-7.8770872!4d110.3435945!16s%2Fg%2F11fq_db1gl!19sChIJaZAY091Xei4RPpS_BQ5FTI8?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMzn1x21w7psMXNyYzomhQTPGzsvhngbd1dDZc5=w408-h272-k-no,4.2,430.0,"Ngimbang, RT 21, Area Sawah, Pendowoharjo, Sewon, Bantul Regency, Special Region of Yogyakarta 55186",Kabupaten Bantul,"{""sawah"": ""45"", ""luas"": ""36"", ""pelayanan"": ""22"", ""parkir"": ""17"", ""sambel"": ""11"", ""kolam_ikan"": ""9"", ""pesan"": ""8"", ""area"": ""7"", ""ikan_laut"": ""6"", ""standar"": ""5""}","{""description"": ""seafood tradisional yang disajikan di restoran luas mirip taman dengan gubuk, kolam, dan paviliun yang luas."", ""opsi_layanan"": ""tempat duduk di area terbuka, antar tanpa bertemu, pesan antar, bawa pulang, makan di tempat"", ""penawaran"": ""kopi, makanan halal, menu untuk anak-anak"", ""pilihan_makan"": ""brunch, makan siang, makan malam, katering, hidangan penutup, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""kartu debit, kartu kredit""}",['tempat makan'],-7.87709,110.344,1427
1428,Kampoeng Baron Guesthouse and Restaurant Art & Gallery,https://www.google.com/maps/place/Kampoeng+Baron+Guesthouse+and+Restaurant+Art+%26+Gallery/data=!4m10!3m9!1s0x2e7bba9cc5f7c91b:0x7f0b7b3432bc534b!5m2!4m1!1i2!8m2!3d-8.119732!4d110.55655!16s%2Fg%2F11ft042n3v!19sChIJG8n3xZy6ey4RS1O8MjR7C38?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNW0MM2gGciWUbfVDw05UoJy6tVrBiAaUoojBUH=w426-h240-k-no,4.4,14.0,"Jl. Baron No.Km 21, Rejosari, Kemadang, Kec. Wonosari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881",Kabupaten Gunung Kidul,{},{},['penginapan'],-8.11973,110.557,1428
1429,Kampung Emas,https://www.google.com/maps/place/Kampung+Emas/data=!4m7!3m6!1s0x2e7a4e0af9d0fee1:0x56548fcd8585c445!8m2!3d-7.8679654!4d110.5425265!16s%2Fg%2F1ptvzhmjs!19sChIJ4f7Q-QpOei4RRcSFhc2PVFY?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMN5grOkWzpWq7zjVEVYglhS-RdYNsA9iMD-E7C=w426-h240-k-no,4.4,236.0,"Jl. Jogja - Wonosari No.Km. 27, Plumbungan, Putat, Kec. Patuk, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55862",Kabupaten Gunung Kidul,"{""sawah"": ""24"", ""pemandangan"": ""21"", ""pesan"": ""11"", ""wisata"": ""9"", ""masakannya"": ""8"", ""sejuk"": ""8"", ""keluarga"": ""7"", ""pedesaan"": ""6"", ""ayam"": ""6"", ""tempe"": ""5""}","{""opsi_layanan"": ""tempat duduk di area terbuka, bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda"", ""penawaran"": ""kopi, makanan halal, menu untuk anak-anak"", ""pilihan_makan"": ""makan siang, katering, hidangan penutup, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-7.86797,110.543,1429
1430,Taman,https://www.google.com/maps/place/Taman/data=!4m7!3m6!1s0x2e69f9f70d875671:0x68dadda5694f43e6!8m2!3d-6.1686156!4d106.7095739!16s%2Fg%2F11s48m1g6q!19sChIJcVaHDff5aS4R5kNPaaXd2mg?authuser=0&hl=id&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TEX8FTy4vSdfn9Ty-tpk4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.24457&pitch=0&thumbfov=100,,,"No.17RT, Jl. Dharma Permai III Jl. Perumahan Taman Semanan Indah No.3, RW.12, Duri KosambiKecamatan, Cengkareng, West Jakarta City, Jakarta 11850",Kota Jakarta Barat,{},{},['tempat wisata'],-6.16862,106.71,1430
1431,Richeese Factory Pahlawan Revolusi,https://www.google.com/maps/place/Richeese+Factory+Pahlawan+Revolusi/data=!4m7!3m6!1s0x2e69f37362c2b9cd:0xef98592f05c16eb!8m2!3d-6.2257375!4d106.8992006!16s%2Fg%2F11gw2q10qq!19sChIJzbnCYnPzaS4R6xZc8JKF-Q4?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM0eZgvWAHKNdy6rQBoKKcrXxIYIsYZ-8eVTccs=w408-h306-k-no,4.4,1662.0,"Jl. Pahlawan Revolusi No.5, Pd. Bambu, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470",Kota Jakarta Timur,"{""luas"": ""51"", ""pelayanan"": ""29"", ""parkiran"": ""25"", ""pedas"": ""15"", ""panjang"": ""9"", ""pesan"": ""9"", ""nasi"": ""7"", ""karyawan"": ""6"", ""ojek"": ""5"", ""lg"": ""5""}","{""opsi_layanan"": ""tempat duduk di area terbuka, antar tanpa bertemu, pesan antar, bawa pulang, makan di tempat"", ""aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, toilet khusus pengguna kursi roda"", ""penawaran"": ""hidangan larut malam, makanan halal, menu untuk anak-anak"", ""pilihan_makan"": ""makan siang, makan malam, hidangan penutup, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, kursi tinggi, toilet"", ""suasana"": ""santai"", ""tipe_pengunjung"": ""berkelompok"", ""pembayaran"": ""kartu debit, kartu kredit""}",['tempat makan'],-6.22574,106.899,1431
1432,Lesehan Ananda,https://www.google.com/maps/place/Lesehan+Ananda/data=!4m7!3m6!1s0x2e7a5970f35a4273:0x509b85a0810c49a4!8m2!3d-7.7418315!4d110.4137145!16s%2Fg%2F11b61q0bfy!19sChIJc0Ja83BZei4RpEkMgaCFm1A?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPL2_a7giYgO8ahuoMf9cDBN7cWMzd9ClpudoML=w426-h240-k-no,4.5,52.0,"7C57+7F8, Jl. Candi Gebang Jl. Jetis Raya, Jetis, Wedomartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584",Kabupaten Sleman,"{""nasi"": ""3""}","{""opsi_layanan"": ""bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda"", ""penawaran"": ""kopi, makanan halal"", ""pilihan_makan"": ""makan siang"", ""fasilitas"": ""cocok untuk anak-anak"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-7.74183,110.414,1432
1433,Sambina Prime Hotel by Danapati,https://www.google.com/maps/place/Sambina+Prime+Hotel+by+Danapati/data=!4m10!3m9!1s0x2e6a0314d8679a93:0xb2743d75c93e52a6!5m2!4m1!1i2!8m2!3d-6.1387834!4d106.7024497!16s%2Fg%2F11rg6q49r5!19sChIJk5pn2BQDai4RplI-yXU9dLI?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipP4-CX2ZAI5IZwAAjalk7m1owOAg4El7UVX5-4d=w408-h272-k-no,4.4,312.0,"2, Jl. Peta Utara No.27, RW.6, Pegadungan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830, Indonesia",Kota Jakarta Utara,{},{},['penginapan'],-6.13878,106.702,1433
1434,Lesehan Tinie,https://www.google.com/maps/place/Lesehan+Tinie/data=!4m7!3m6!1s0x2e7a59744e8e6519:0x6664629f12d8e64!8m2!3d-7.7497953!4d110.4060884!16s%2Fg%2F11b6c57x8r!19sChIJGWWOTnRZei4RZI4t8SlGZgY?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMyIKH2mUtDaDZlGgDHcYU4CMQ5tUHtdYYDfYn9=w408-h544-k-no,4.5,475.0,"Jl. Gurameh Raya Jl. Sambirejo, Gempol, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",Kabupaten Sleman,"{""sambel"": ""62"", ""nasi"": ""12"", ""mahasiswa"": ""11"", ""warung"": ""9"", ""bawang"": ""9"", ""pelayanan"": ""8"", ""terasi"": ""6"", ""masakan"": ""6"", ""pedas"": ""6"", ""terong"": ""5""}","{""opsi_layanan"": ""pesan antar, bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda, pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""penawaran"": ""makanan halal"", ""pilihan_makan"": ""brunch, makan siang, makan malam"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-7.7498,110.406,1434
1435,Kedai Kopi Pari,https://www.google.com/maps/place/Kedai+Kopi+Pari/data=!4m7!3m6!1s0x2e7aee369d53ef05:0x7d09b4b354a9e77a!8m2!3d-7.7619524!4d110.1206561!16s%2Fg%2F11gfb39m72!19sChIJBe9TnTbuei4ReuepVLO0CX0?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPMqDCWSw4eNag_u3owfxR2QrkF6nLvcQDFip6h=w426-h240-k-no,4.5,1117.0,"banyunganti, Banyunganti, Jatimulyo, Kec. Girimulyo, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55674",Kabupaten Kulon Progo,"{""luas"": ""37"", ""wisata"": ""29"", ""daerah"": ""19"", ""mendoan"": ""18"", ""tempe"": ""17"", ""desa"": ""17"", ""perbukitan"": ""15"", ""pemandangan"": ""14"", ""wifi"": ""7"", ""padi"": ""6""}","{""opsi_layanan"": ""tempat duduk di area terbuka, bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""penawaran"": ""hidangan larut malam, kopi, makanan halal, menu untuk anak-anak, pilihan menu vegetarian, varian menu vegan"", ""pilihan_makan"": ""sarapan, brunch, makan siang, makan malam, hidangan penutup, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-7.76195,110.121,1435
1436,Kedai Locale,https://www.google.com/maps/place/Kedai+Locale/data=!4m7!3m6!1s0x2e69f495b7cfcebf:0x50dba3041bb6611e!8m2!3d-6.196729!4d106.8858412!16s%2Fg%2F1pzvbx5z2!19sChIJv87Pt5X0aS4RHmG2GwSj21A?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNh7Wnruf880VhwloyMUvHue65F4ZflkRlLzmSg=w426-h240-k-no,4.3,2216.0,"Jl. Balai Pustaka No.C-6, RW.10, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220",Kota Jakarta Timur,"{""keluarga"": ""32"", ""pelayannya"": ""24"", ""meeting"": ""17"", ""snack"": ""17"", ""interior"": ""13"", ""lampu_merah"": ""8"", ""berat"": ""8"", ""cendol"": ""6"", ""nasi_bakar"": ""5""}","{""description"": ""tempat makan trendi dengan dinding bata terekspos yang menyajikan masakan klasik indonesia, plus beragam kopi."", ""opsi_layanan"": ""tempat duduk di area terbuka, antar tanpa bertemu, pesan antar, bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda, pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda, toilet khusus pengguna kursi roda"", ""penawaran"": ""hidangan larut malam, kopi, makanan halal, menu untuk anak-anak"", ""pilihan_makan"": ""sarapan, brunch, makan siang, makan malam, katering, hidangan penutup, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok, ramah keluarga"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""kartu debit, kartu kredit""}",['tempat makan'],-6.19673,106.886,1436
1437,Wisata Bukit Sikepel,https://www.google.com/maps/place/Wisata+Bukit+Sikepel/data=!4m7!3m6!1s0x2e7a93ae63ae6ac7:0x430c4a0c7a48dd7!8m2!3d-7.5961778!4d110.0856843!16s%2Fg%2F11h9xcf56r!19sChIJx2quY66Tei4R142kx6DEMAQ?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPY4CzVqKf0nhr0LdQ01Z-WTjKyqeL97bFu_WKn=w408-h271-k-no,4.3,836.0,"kembangan kidul Jati, Kembang Kidul, Jati, Kec. Bener, Kabupaten Purworejo, Jawa Tengah 54183, Indonesia",Kabupaten Kulon Progo,"{""pinus"": ""36"", ""sejuk"": ""25"", ""hutan"": ""25"", ""tiket"": ""16"", ""camping"": ""15"", ""foto"": ""13"", ""outbond"": ""7"", ""off_road"": ""7"", ""jalan_raya"": ""6"", ""wedding"": ""5""}","{""No aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""fasilitas"": ""cocok untuk anak-anak""}",['tempat wisata'],-7.59618,110.086,1437
1438,Ketoprak Siang Malam,https://www.google.com/maps/place/Ketoprak+Siang+Malam/data=!4m7!3m6!1s0x2e69f360c6ee3f3f:0xb3dd030f71eabe0b!8m2!3d-6.2195249!4d106.8869273!16s%2Fg%2F1q6j4tbzs!19sChIJPz_uxmDzaS4RC77qcQ8D3bM?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMIuJk1BOV2Kb1FH55SkPcijjhrQ0nHJ1tAD1Mc=w426-h240-k-no,4.5,274.0,"Jl. Cipinang Jaya Raya No.15, RT.15/RW.4, Cipinang Muara, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",Kota Jakarta Timur,"{""harga"": ""15"", ""bumbunya"": ""14"", ""tempe"": ""13"", ""rasa"": ""12"", ""kerupuk"": ""9"", ""tahu"": ""9"", ""goreng"": ""7"", ""bumbu_kacang"": ""6"", ""lontong"": ""5"", ""telor"": ""5""}","{""opsi_layanan"": ""tempat duduk di area terbuka, antar tanpa bertemu, pesan antar, bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""penawaran"": ""hidangan larut malam, makanan halal"", ""pilihan_makan"": ""sarapan, makan malam, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak"", ""suasana"": ""santai"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-6.21952,106.887,1438
1439,Kimung Rumah Makan,https://www.google.com/maps/place/Kimung+Rumah+Makan/data=!4m7!3m6!1s0x2e69f42f3d0d160d:0x78dbe55e4865e982!8m2!3d-6.1845828!4d106.825384!16s%2Fg%2F1vl0brzl!19sChIJDRYNPS_0aS4RgullSF7l23g?authuser=0&hl=id&rclk=1,,,,"Jl. Kb. Sirih Bar. Dalam No.15, RT.1/RW.1, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340",Kota Jakarta Pusat,{},{},['tempat makan'],-6.18458,106.825,1439
